Ssyromolotovo,23694,Valid,"Iron, IIIAB",217000,Found,01/01/1873 12:00:00 AM,58.616670,98.933330,"(58.616670, 98.933330)"
St. Ann,23079,Valid,H6,373.5,Found,01/01/1938 12:00:00 AM,40.450000,-100.750000,"(40.450000, -100.750000)"
St. Francis Bay,23084,Valid,L6,531.6,Found,01/01/1976 12:00:00 AM,-25.066670,14.883330,"(-25.066670, 14.883330)"
St. Francois County,23085,Valid,"Iron, IC",3600,Found,01/01/1863 12:00:00 AM,37.750000,-90.500000,"(37.750000, -90.500000)"
St. Genevieve County,23086,Valid,"Iron, IIIF",244500,Found,01/01/1888 12:00:00 AM,37.966670,-90.316670,"(37.966670, -90.316670)"
St. Lawrence,23088,Valid,LL6,2600,Found,01/01/1965 12:00:00 AM,31.733330,-101.505000,"(31.733330, -101.505000)"
St. Peter,23094,Valid,L5,6800,Found,01/01/1957 12:00:00 AM,39.400000,-100.033330,"(39.400000, -100.033330)"
St. Vrain,23095,Valid,OC,45.5,Found,01/01/1971 12:00:00 AM,34.318330,-103.471670,"(34.318330, -103.471670)"
Starvation Flat,44800,Valid,L5,1250,Found,01/01/2002 12:00:00 AM,36.784500,-114.949670,"(36.784500, -114.949670)"
Starvation Lake,23714,Valid,LL3.9,12000,Found,01/01/1975 12:00:00 AM,-30.466670,141.083330,"(-30.466670, 141.083330)"
Statesboro,23715,Valid,L5,2158.2600000000002,Found,01/01/2000 12:00:00 AM,32.437500,-81.916670,"(32.437500, -81.916670)"
Staunton,23716,Valid,"Iron, IIIE",43500,Found,01/01/1869 12:00:00 AM,38.216670,-79.050000,"(38.216670, -79.050000)"
Ste. Croix,23098,Valid,"Iron, IIIAB",4.8,Found,01/01/1988 12:00:00 AM,46.836670,6.494720,"(46.836670, 6.494720)"
Steinbach,23722,Valid,"Iron, IVA-an",98000,Found,01/01/1724 12:00:00 AM,50.500000,12.500000,"(50.500000, 12.500000)"
Sterley,56575,Valid,"Pallasite, PMG",1724.8,Found,01/01/1950 12:00:00 AM,34.210000,-101.390000,"(34.210000, -101.390000)"
Sterling,23723,Valid,Pallasite,679.5,Found,01/01/1900 12:00:00 AM,40.600000,-103.183330,"(40.600000, -103.183330)"
Stewart Hills 91800,23725,Valid,L6,140.30000000000001,Found,01/01/1991 12:00:00 AM,-84.200000,-86.000000,"(-84.200000, -86.000000)"
Stewart Valley 001,55530,Valid,H6,75.599999999999994,Found,01/01/2001 12:00:00 AM,36.205800,-116.170420,"(36.205800, -116.170420)"
Stewart Valley 002,55531,Valid,L6,28.9,Found,01/01/2001 12:00:00 AM,36.207580,-116.169180,"(36.207580, -116.169180)"
Stewart Valley 003,55588,Valid,H4,6.8,Found,01/01/2001 12:00:00 AM,36.211530,-116.167850,"(36.211530, -116.167850)"
Stewart Valley 004,55532,Valid,L6,58.9,Found,01/01/2001 12:00:00 AM,36.255470,-116.185520,"(36.255470, -116.185520)"
Stewart Valley 005,55533,Valid,L6,62,Found,01/01/2001 12:00:00 AM,36.229070,-116.179350,"(36.229070, -116.179350)"
Stewart Valley 006,55534,Valid,H4,20.100000000000001,Found,01/01/2001 12:00:00 AM,36.237280,-116.172200,"(36.237280, -116.172200)"
Stewart Valley 007,55535,Valid,H4,8.699999999999999,Found,01/01/2001 12:00:00 AM,36.237220,-116.172420,"(36.237220, -116.172420)"
Stewart Valley 008,55536,Valid,H6,4.2,Found,01/01/2001 12:00:00 AM,36.237430,-116.172230,"(36.237430, -116.172230)"
Stewart Valley 009,55537,Valid,LL5,375,Found,01/01/2003 12:00:00 AM,36.175570,-116.159000,"(36.175570, -116.159000)"
Stewart Valley 010,55538,Valid,H5,41.7,Found,01/01/2003 12:00:00 AM,36.184720,-116.143420,"(36.184720, -116.143420)"
Stewart Valley 011,55539,Valid,H6,49.6,Found,01/01/2003 12:00:00 AM,36.210170,-116.168250,"(36.210170, -116.168250)"
Stewart Valley 012,55528,Valid,H6,130,Found,01/01/2012 12:00:00 AM,36.235000,-116.183580,"(36.235000, -116.183580)"
Stockyard Creek,55551,Valid,H5,2700,Found,01/01/2008 12:00:00 AM,-23.255560,116.900830,"(-23.255560, 116.900830)"
Stoneham,31330,Valid,H5,5000,Found,01/01/1960 12:00:00 AM,40.637830,-103.697170,"(40.637830, -103.697170)"
Stonington,23727,Valid,H5,2700,Found,01/01/1942 12:00:00 AM,37.283330,-102.200000,"(37.283330, -102.200000)"
Stratton,23730,Valid,OC,121,Found,01/01/1964 12:00:00 AM,39.221670,-102.590000,"(39.221670, -102.590000)"
Streaky Bay,23731,Valid,L4,909,Found,01/01/1989 12:00:00 AM,-32.866670,134.283330,"(-32.866670, 134.283330)"
Study Butte,23734,Valid,H3-6,417,Found,01/01/1983 12:00:00 AM,29.301670,-103.500000,"(29.301670, -103.500000)"
Stump Spring 083,52752,Valid,LL6,13700,Found,01/01/2010 12:00:00 AM,35.987280,-115.858280,"(35.987280, -115.858280)"
Sublette,23735,Valid,L6,1300,Found,01/01/1952 12:00:00 AM,37.500000,-100.833330,"(37.500000, -100.833330)"
Sueilila,45010,Valid,LL6,13266,Found,01/01/2005 12:00:00 AM,24.636330,-14.716330,"(24.636330, -14.716330)"
Sukhoj Liman,23739,Valid,H4/5,48000,Found,01/01/1987 12:00:00 AM,46.400000,30.800000,"(46.400000, 30.800000)"
Sulphur Springs Draw,23740,Valid,H5,1892,Found,01/01/1990 12:00:00 AM,32.983330,-102.378330,"(32.983330, -102.378330)"
Summerfield,23743,Valid,L5,6200,Found,01/01/1979 12:00:00 AM,34.766670,-102.416670,"(34.766670, -102.416670)"
Summit,23744,Valid,"Iron, IIAB",1000,Found,01/01/1890 12:00:00 AM,34.200000,-86.483330,"(34.200000, -86.483330)"
Sunray,23746,Valid,H4,4300,Found,01/01/1985 12:00:00 AM,36.000000,-101.833330,"(36.000000, -101.833330)"
Sunstone Knoll,23747,Valid,L6,15.6,Found,01/01/1985 12:00:00 AM,39.162780,-112.708060,"(39.162780, -112.708060)"
Superior Valley 001,23748,Valid,H5,3.4,Found,01/01/2000 12:00:00 AM,35.254480,-117.109720,"(35.254480, -117.109720)"
Superior Valley 002,23749,Valid,L6,145,Found,01/01/2000 12:00:00 AM,35.223580,-117.113600,"(35.223580, -117.113600)"
Superior Valley 003,23750,Valid,H6,65.599999999999994,Found,01/01/2001 12:00:00 AM,35.247420,-117.099900,"(35.247420, -117.099900)"
Superior Valley 004,23751,Valid,L6,15.3,Found,01/01/2001 12:00:00 AM,35.235330,-117.100500,"(35.235330, -117.100500)"
Superior Valley 005,23752,Valid,H6,32.92,Found,01/01/2001 12:00:00 AM,35.238000,-117.036500,"(35.238000, -117.036500)"
Superior Valley 006,23753,Valid,H6,78.5,Found,01/01/2001 12:00:00 AM,35.238830,-117.026670,"(35.238830, -117.026670)"
Superior Valley 007,23754,Valid,L6,67.209999999999994,Found,01/01/2001 12:00:00 AM,35.238330,-117.032830,"(35.238330, -117.032830)"
Superior Valley 008,23755,Valid,L6,77.44,Found,01/01/2001 12:00:00 AM,35.236000,-117.044000,"(35.236000, -117.044000)"
Superior Valley 009,23756,Valid,L6,116.42,Found,01/01/2001 12:00:00 AM,35.235830,-117.044000,"(35.235830, -117.044000)"
Superior Valley 010,23757,Valid,L4,26.26,Found,01/01/2001 12:00:00 AM,35.236330,-117.043170,"(35.236330, -117.043170)"
Superior Valley 011,23758,Valid,H6,2.52,Found,01/01/2001 12:00:00 AM,35.236170,-117.043000,"(35.236170, -117.043000)"
Superior Valley 013,32767,Valid,L5,2.74,Found,01/01/2002 12:00:00 AM,35.233330,-117.039450,"(35.233330, -117.039450)"
Superior Valley 014,34064,Valid,Acapulcoite,1.77,Found,01/01/2002 12:00:00 AM,35.236000,-117.042120,"(35.236000, -117.042120)"
Superior Valley 018,32768,Valid,H5,2.74,Found,01/01/2002 12:00:00 AM,35.236670,-117.039450,"(35.236670, -117.039450)"
Superior Valley 020,31331,Valid,L6,307.75,Found,01/01/2003 12:00:00 AM,35.238580,-117.026280,"(35.238580, -117.026280)"
Superior Valley 022,31332,Valid,H5,38.9,Found,01/01/2004 12:00:00 AM,35.237050,-117.016180,"(35.237050, -117.016180)"
Superior Valley 026,44801,Valid,L4,15.8,Found,01/01/2006 12:00:00 AM,35.236250,-117.046380,"(35.236250, -117.046380)"
Superstition Mountain,23759,Valid,H5,333,Found,01/01/2000 12:00:00 AM,32.870830,-115.782500,"(32.870830, -115.782500)"
Surprise Springs,23761,Valid,"Iron, IAB-sLL",1500,Found,01/01/1899 12:00:00 AM,34.166670,-115.916670,"(34.166670, -115.916670)"
Susuman,23762,Valid,"Iron, IIIAB",18900,Found,01/01/1957 12:00:00 AM,62.721390,148.130280,"(62.721390, 148.130280)"
Sutton,23763,Valid,H5,7600,Found,01/01/1964 12:00:00 AM,40.600000,-97.866670,"(40.600000, -97.866670)"
Suwa,23764,Valid,Iron,203,Found,01/01/1915 12:00:00 AM,36.033330,138.083330,"(36.033330, 138.083330)"
Suwahib (Adraj),23765,Valid,L4,118.1,Found,01/01/1932 12:00:00 AM,20.016670,50.933330,"(20.016670, 50.933330)"
Suwahib ('Ain Sala),23766,Valid,H6,106.1,Found,01/01/1932 12:00:00 AM,19.955560,51.033330,"(19.955560, 51.033330)"
Suwahib (Buwah),23767,Valid,H3.8-an,241,Found,01/01/1931 12:00:00 AM,20.055560,51.416670,"(20.055560, 51.416670)"
